time_s,North_m,East_m,Down_m,Vel_N_ms,Vel_E_ms,Vel_D_ms,ECEF_X_m,ECEF_Y_m,ECEF_Z_m
0.68,-0.004561514861157731,0.03825937510545963,-0.001912924778670337,-0.012770998473213004,0.10964081786800578,-0.005568896793475219,3509420.525440164,779147.3154006159,5250975.0300167715
0.6900000000000001,-0.004692997938784971,0.03937922866609896,-0.0019690265951445764,-0.01302254656008556,0.11120384442508179,-0.005596407545401062,3509420.525334387,779147.3165242528,5250975.029989227
0.7000000000000001,-0.004825135388977252,0.04051591014367323,-0.0020251521815390795,-0.013150004174799676,0.11284671219343038,-0.005607224272077205,3509420.5252255043,779147.3176644377,5250975.029961334
0.71,-0.0049597755601043245,0.04166896731470814,-0.0020829278786424683,-0.013359326127020944,0.11448604954557867,-0.0057208300085397415,3509420.5251159985,779147.3188212587,5250975.029933398
0.72,-0.005097125025214063,0.04283633851862249,-0.0021416168050712166,-0.013609701430834302,0.11598676819477906,-0.0058195580075268505,3509420.5250060786,779147.3199926504,5250975.029904693
0.73,-0.0052343376729258595,0.04401987132137702,-0.00219997955606383,-0.013684060706735232,0.11756443901019838,-0.005830725005420834,3509420.5248923665,779147.3211797553,5250975.029875796
0.74,-0.0053739971984515045,0.04521923618353398,-0.002260045669993111,-0.013871972901735391,0.11914580765292736,-0.005947965226744828,3509420.5247781333,779147.322382962,5250975.029846932
0.75,-0.005516148590014147,0.04643621191998486,-0.0023224054914065904,-0.014100762380525086,0.12084698441827307,-0.006139980279292149,3509420.524663354,779147.3236040871,5250975.029818563
0.76,-0.005659569554490836,0.04766863613704488,-0.002384015852497274,-0.01426162787245538,0.1224439478454552,-0.006154004613411915,3509420.5245458395,779147.3248404297,5250975.02978886
0.77,-0.005804659457962695,0.048917606913591746,-0.0024479065443817,-0.014426546394035006,0.12407935507531778,-0.006310747662588375,3509420.524427338,779147.3260935026,5250975.029760105
0.78,-0.005952652613762639,0.05018361911622128,-0.0025133018767372214,-0.014675049851413562,0.1257605919659202,-0.0064632826183889285,3509420.5243083127,779147.3273639155,5250975.029730961
0.79,-0.006102891789145176,0.05146508143170457,-0.002577227585407043,-0.014907612626442218,0.1273510212549744,-0.006416120312986324,3509420.524186945,779147.3286496347,5250975.029699339
0.8,-0.006253718964269739,0.05276350995870556,-0.0026426771576735244,-0.015024353349462378,0.12901224379009427,-0.006501987868183416,3509420.5240632114,779147.329952208,5250975.029668646
0.81,-0.006407292015623775,0.05407903240990331,-0.002710845453589153,-0.015246326874970332,0.13070557414610837,-0.006711869682499752,3509420.523939482,779147.3312722923,5250975.029638657
0.8200000000000001,-0.00656465409176712,0.05540993611836961,-0.0027785832752149674,-0.015572925369314932,0.1322954355252436,-0.006753133399251132,3509420.523815241,779147.3326080189,5250975.029606182
0.8300000000000001,-0.006721923929624006,0.05675783033777768,-0.0028474060314397664,-0.015675654923940865,0.13395809027193065,-0.006839211836904937,3509420.523687839,779147.3339604478,5250975.029574656
0.84,-0.006880828457353484,0.05812265790545168,-0.0029183135103058606,-0.015818835039591993,0.13564120503521027,-0.007006910123851048,3509420.523559231,779147.3353299546,5250975.029543934
0.85,-0.007042566678225682,0.05950192482465004,-0.0029892254518209655,-0.016055480546576215,0.13716486155398191,-0.007063114117141067,3509420.523429783,779147.336714066,5250975.029511623
0.86,-0.0072052764691837475,0.06089787648685076,-0.0030600716497275215,-0.016199167005483704,0.13878506424181106,-0.007077438248679165,3509420.5232974673,779147.3381146316,5250975.029478711
0.87,-0.007369313227590988,0.06231089772212738,-0.003133953358630622,-0.01633550695338055,0.14046310366446943,-0.007284567175504,3509420.5231641894,779147.3395324688,5250975.029447563
0.88,-0.007535202006081869,0.0637396867216646,-0.0032088286944285047,-0.01650440368380755,0.1420736345228041,-0.007419887727711899,3509420.5230295346,779147.340966152,5250975.029416195
0.89,-0.0077011749709593146,0.06518436547302044,-0.003282824230774963,-0.01656633608571453,0.14366979336455188,-0.00740633895909134,3509420.522891021,779147.3424152551,5250975.029384052
0.9,-0.007869904333397378,0.06664609837402656,-0.0033599848870462436,-0.01677073556594251,0.14533879330021626,-0.007612819323880489,3509420.5227527735,779147.3438818868,5250975.029352977
0.91,-0.008039448175400199,0.0681254471441517,-0.0034383154760315717,-0.016893165504284095,0.14706952159570333,-0.007759651864450201,3509420.522612008,779147.3453660042,5250975.029322411
0.92,-0.008210359129038398,0.0696198940234152,-0.0035162366149236136,-0.01702511880074715,0.14865296104997205,-0.0077812850783941885,3509420.5224688486,779147.3468650558,5250975.029290738
0.93,-0.00838200398939342,0.07113118412170119,-0.003595075799252505,-0.017118005246667282,0.15030366479680252,-0.007849741027281995,3509420.5223231353,779147.3483807938,5250975.029259411
0.9400000000000001,-0.008556261264083398,0.07265632926179336,-0.0036754358357038146,-0.017323142169466094,0.15177755847997085,-0.007973956425591098,3509420.522177363,779147.349910711,5250975.029227872
0.9500000000000001,-0.008733758342216989,0.07419683408188417,-0.0037550516041216925,-0.017607527690856124,0.15329284164673163,-0.007965661480936793,3509420.522030468,779147.3514561128,5250975.029193897
0.96,-0.008911816687016962,0.07575445729534873,-0.0038357833708802815,-0.017739758269310606,0.154939159520129,-0.008037323741330791,3509420.521880929,779147.3530184627,5250975.029160528
0.97,-0.009092581231656629,0.07732661814367096,-0.003918714704545179,-0.017964227083045802,0.15645710530651302,-0.00820787352406239,3509420.521731631,779147.3545957577,5250975.029127457
0.98,-0.009274478717995966,0.07891573536227173,-0.0040001549390427495,-0.01811454687524586,0.15809351893890797,-0.008165333486565226,3509420.521578754,779147.3561896273,5250975.029092516
0.99,-0.00945786147495451,0.08051945195640146,-0.004082342779550268,-0.018263713042738768,0.15961227895062077,-0.008200957722795717,3509420.521424322,779147.3577981066,5250975.029057357
1.0,-0.009644188266171274,0.08213945952272875,-0.004167070996246597,-0.01850970275197784,0.1612045964028116,-0.008382170421764194,3509420.5212701303,779147.3594233269,5250975.029022644
1.01,-0.00983201774786079,0.08377535083492602,-0.004251158723485878,-0.01869190067282096,0.1627942808690356,-0.008399885707796664,3509420.5211133575,779147.3610642446,5250975.028986556
1.02,-0.010021201375511877,0.08542810244604594,-0.0043344125936007945,-0.018842896375188736,0.16444820121473683,-0.008350215970507628,3509420.520953566,779147.362721763,5250975.028949018
1.03,-0.010212018048908617,0.08709642006251447,-0.004421340347725384,-0.01900206267594404,0.1660372501416583,-0.008578562576238003,3509420.5207937355,779147.3643952177,5250975.0289135985
1.04,-0.010403827204249127,0.08877927513741728,-0.004508307805953878,-0.019121295700600616,0.1675360918514869,-0.00865732776709485,3509420.5206315774,779147.3660830471,5250975.028877654
1.05,-0.010597561331024035,0.09047874196972139,-0.004594936578710301,-0.0192893867937108,0.16914315250686549,-0.008661010347546448,3509420.520467187,779147.3677873971,5250975.028840347
1.06,-0.010793005719709016,0.09219376652610338,-0.004682402887135511,-0.019459437478913624,0.17071601655859656,-0.008718091106752247,3509420.5203012647,779147.3695073436,5250975.028802771
1.07,-0.010990809978492071,0.09392418542507472,-0.004772145222850284,-0.019673397862688808,0.1722666058016355,-0.008888876102581388,3509420.5201351605,779147.3712430189,5250975.02876575
1.08,-0.011190218670012487,0.09567126239074474,-0.004860018804865848,-0.019851713264398493,0.17389399396752267,-0.008821189822008815,3509420.5199657152,779147.372995016,5250975.028726282
1.09,-0.011390985687126685,0.09743446837630589,-0.00495026783484546,-0.02000167111257105,0.17551173459681452,-0.008957014150925244,3509420.5197951747,779147.3747632918,5250975.028688014
1.1,-0.01159537728269348,0.09921339664236568,-0.005043461464146156,-0.020293327694624073,0.17709913340257605,-0.00919859821827532,3509420.519625769,779147.3765479246,5250975.028650142
1.11,-0.011801306433108004,0.10100784384531318,-0.005134803931525643,-0.020493054860262528,0.17866284986181177,-0.00915569792695367,3509420.5194532247,779147.3783477574,5250975.028609876
1.12,-0.01200921192440469,0.10281961824281176,-0.005228501746423426,-0.020691407719583048,0.18033923612003439,-0.009298410790089758,3509420.5192798134,779147.3801651468,5250975.028570445
1.1300000000000001,-0.012219766640383057,0.10464673061243339,-0.005322762220320793,-0.02093413409258502,0.18192057429998848,-0.009383478158282164,3509420.519105525,779147.3819980529,5250975.02852999
1.1400000000000001,-0.012431222573232157,0.10648841140661815,-0.0054164394579908435,-0.021075117385180326,0.18341891068872596,-0.00937296653884622,3509420.518928487,779147.3838452717,5250975.028488547
1.1500000000000001,-0.012644753438469216,0.10834589520626839,-0.005512146023285289,-0.021260431195599293,0.18497188727443886,-0.00950476893268981,3509420.5187508124,779147.385708537,5250975.028447614
1.16,-0.012861536919827684,0.11021985325656758,-0.005609001266852652,-0.021539043862930325,0.18658782873292745,-0.009625259572814696,3509420.5185728236,779147.3875886078,5250975.028405802
1.17,-0.013079832371774172,0.11210856491775917,-0.005705732527571271,-0.021732720987155545,0.18811005349048637,-0.009657147253557877,3509420.5183927896,779147.3894833375,5250975.028363038
1.18,-0.01330000062014144,0.11401403097609487,-0.005803160695843536,-0.021922150107081567,0.18973441795080853,-0.009714227197331407,3509420.5182110188,779147.3913948439,5250975.028319797
1.19,-0.013522098655986227,0.11593636543076895,-0.005904422868990414,-0.022113908383613656,0.19140043896856512,-0.009988893156915138,3509420.5180292544,779147.3933236309,5250975.0282786405
1.2,-0.013746966626099696,0.11787490251615336,-0.006004571694765856,-0.022362496510083214,0.1930359532486811,-0.010006230715905508,3509420.517845603,779147.3952685961,5250975.028235006
1.21,-0.013974618623090946,0.11982923799121244,-0.006104730627879333,-0.022630992283124093,0.1946343432043055,-0.010012655488150661,3509420.517660781,779147.3972294844,5250975.028189815
1.22,-0.01420313826231257,0.12179879878101726,-0.006206252195942836,-0.022778304632113604,0.1961821683452223,-0.010105626170308251,3509420.517474107,779147.3992055577,5250975.028145262
1.23,-0.01443483496354482,0.1237833462981512,-0.0063091672698535285,-0.023039218286292316,0.19769722301308987,-0.010229553349280242,3509420.5172875146,779147.4011970006,5250975.028100075
1.24,-0.014668629315262928,0.12578654097983702,-0.006411677504354877,-0.023266043489446702,0.19944539151665952,-0.010243810017475456,3509420.517098352,779147.4032069742,5250975.028053374
1.25,-0.014903513402862903,0.12780592020602757,-0.006515620312827681,-0.02341433764173716,0.2011070745026053,-0.010344093469681643,3509420.5169073474,779147.4052331174,5250975.028007245
1.26,-0.015141868225408991,0.12983968697320797,-0.00662124080229092,-0.023695109771548182,0.20262013525657843,-0.01048941022083451,3509420.5167169473,779147.4072741327,5250975.027960551
1.27,-0.015382576761360147,0.1318904460494727,-0.0067272511515094795,-0.02394559868554421,0.20425731508294967,-0.010563848417149397,3509420.5165249784,779147.4093322058,5250975.027912856
1.28,-0.015622706078660646,0.1339577058487384,-0.006833818179824567,-0.023990463914204965,0.20590309957018132,-0.010625757448716898,3509420.5163292713,779147.4114063514,5250975.027865947
1.29,-0.015866775597815973,0.13604081423718767,-0.006941615156262206,-0.024268105401104623,0.20750826513469445,-0.010728389296946951,3509420.516133985,779147.4134968249,5250975.02781784
1.3,-0.01611317005364101,0.13814020694606322,-0.007048089654389179,-0.024515690003175116,0.20912893265300095,-0.010674434589417166,3509420.51593632,779147.4156034512,5250975.027767331
1.31,-0.016361515577440956,0.1402551172342771,-0.007156272734307731,-0.024728242964537267,0.2107036624539369,-0.010770369226829673,3509420.515737805,779147.4177257841,5250975.027717139
1.32,-0.016611997934766486,0.14238758757118128,-0.0072678258143417974,-0.02494154095918334,0.2123992482540777,-0.011027017779268105,3509420.515539059,779147.4198660534,5250975.027668531
1.33,-0.01686594589039673,0.14453580824433582,-0.00737797501314966,-0.02524371841106306,0.21401446019576484,-0.011018948915704936,3509420.515338926,779147.4220221486,5250975.027616814
1.34,-0.017121211498088644,0.14670066477907492,-0.007489128372374233,-0.025432280049931432,0.2156619235773972,-0.011083205916567472,3509420.5151368026,779147.4241948428,5250975.027565186
1.35,-0.01737873211791736,0.14888169120383596,-0.007602791669124623,-0.025645480754418346,0.21728906501996376,-0.011271953867447134,3509420.5149343726,779147.4263840326,5250975.0275143655
1.36,-0.017637932721837824,0.1510776160952941,-0.007715615183027134,-0.025828519796386545,0.21882467938831995,-0.011278928714979953,3509420.514729609,779147.4285879654,5250975.027461906
1.37,-0.017898716051479427,0.15329093727353016,-0.007828035087784641,-0.02599508192005891,0.2204963032620337,-0.011254267919459835,3509420.5145221306,779147.4308091155,5250975.027408223
1.3800000000000001,-0.018161911925474762,0.1555207744701605,-0.007943730918507728,-0.0262114100981143,0.22215458015264863,-0.011464509580445911,3509420.5143148187,779147.4330472207,5250975.027355892
1.3900000000000001,-0.01842921475675019,0.15776465610305224,-0.00805899510950841,-0.026557318575470897,0.22364363513180274,-0.011505785203754651,3509420.514107541,779147.4352997199,5250975.027300894
1.4000000000000001,-0.018697837156704512,0.16002624604756677,-0.008174801871330704,-0.026760579064642524,0.2253205417039439,-0.011555737234423552,3509420.5138977887,779147.4375698091,5250975.0272456035
1.41,-0.018966437530124367,0.16230509734396872,-0.008292198575309613,-0.026826879585547053,0.22703027037776535,-0.011678373234460821,3509420.51368515,779147.4398569393,5250975.02719164
1.42,-0.0192367507259647,0.16459901942203672,-0.008410595611384752,-0.026963182290507492,0.22860490048348958,-0.011785890350611518,3509420.513471177,779147.4421592108,5250975.02713754
1.43,-0.019508056721485815,0.16691070327928964,-0.0085277745349766,-0.027074793532349054,0.23031389430336413,-0.011740543617949675,3509420.5132534867,779147.4444788514,5250975.027081875
1.44,-0.01978159771250735,0.16923984341554704,-0.008647485824560907,-0.027260975247427686,0.23204730374235022,-0.011894294765133191,3509420.5130352075,779147.4468162425,5250975.027027047
1.45,-0.02005784688508433,0.17158299061727128,-0.00876738427541297,-0.027503605965811005,0.2335589201127048,-0.01195799863627003,3509420.5128161814,779147.449167816,5250975.026970851
1.46,-0.02033574361932398,0.17394145533489197,-0.008888514613013238,-0.027694326027460064,0.23508395335221474,-0.01206133638348314,3509420.5125958417,779147.4515347882,5250975.026914747
1.47,-0.02061548064139914,0.17631667982458585,-0.00900966652051705,-0.02788056860994916,0.23670961890117093,-0.012097211646093816,3509420.512373367,779147.4539184544,5250975.026857627
1.48,-0.02089724794219326,0.17870804702529797,-0.009132351118201312,-0.028077995447561843,0.23832769203592724,-0.012211387932984048,3509420.5121498737,779147.4563184301,5250975.026800632
1.49,-0.021181611648030278,0.18111491773795224,-0.009255101815659507,-0.02831692013794559,0.23990061224318052,-0.012253834012216275,3509420.5119251525,779147.4587340143,5250975.026742231
1.5,-0.021468849552929298,0.18353852487921246,-0.009379130164694275,-0.028588190952042306,0.24154067496147064,-0.012353161782334825,3509420.5116998255,779147.4611666079,5250975.026683271
1.51,-0.021759381799560832,0.18597773798353048,-0.009503985299632603,-0.028898234320969926,0.24312776629931632,-0.012441362598445227,3509420.5114742294,779147.4636151277,5250975.026623142
1.52,-0.022051529831661885,0.1884326777029528,-0.00962871722054752,-0.029109295271679683,0.24470523591161086,-0.0124625757596693,3509420.5112464614,779147.4660792749,5250975.0265620025
1.53,-0.022345867911713356,0.19090500045751668,-0.009754840449322441,-0.02932563133158368,0.2463899377219645,-0.01256238505456598,3509420.5110174576,779147.468560954,5250975.026500782
1.54,-0.022641426508218765,0.19339365801684266,-0.009882878251248405,-0.029479149352087442,0.24804048667528933,-0.012723293305792053,3509420.5107869497,779147.4710590317,5250975.026440458
1.55,-0.02293913671927595,0.19589787319503835,-0.0100111808690449,-0.02967372139763038,0.24962783679256467,-0.012794594820633864,3509420.510554952,779147.4735727151,5250975.026379144
1.56,-0.0232377400051435,0.19841778970973956,-0.010141114572668664,-0.02979814004964922,0.2512037061274352,-0.012927117195517115,3509420.5103211678,779147.4761020854,5250975.026318676
1.57,-0.02353736030831839,0.2009528100806026,-0.010272425768343469,-0.02990735885597258,0.2527359309983126,-0.013063135263312755,3509420.510085687,779147.4786465508,5250975.026258775
1.58,-0.023839331961965932,0.2035040430233135,-0.010405785324467755,-0.030100556450954018,0.25432750190725,-0.013245047865453614,3509420.509849715,779147.4812075144,5250975.026199246
1.59,-0.02414314880357279,0.20607007790141846,-0.01053796806306733,-0.030287987289573878,0.25584482993587676,-0.013227161389305188,3509420.5096113784,779147.4837831154,5250975.026137706
1.6,-0.024447956917834857,0.20865325975094123,-0.010672604385316527,-0.03041653721829999,0.25749373221011373,-0.013384839970843204,3509420.5093714725,779147.4863759325,5250975.026077637
1.61,-0.024754399329971092,0.21125228338865765,-0.010806994931258276,-0.030568327323193686,0.25909948874167926,-0.013421021302537731,3509420.5091293175,779147.4889844777,5250975.026016447
1.62,-0.025063776623018914,0.2138662496463656,-0.01094312448915297,-0.030814612826062685,0.26063091451797843,-0.01354897169584958,3509420.5088872476,779147.4916083483,5250975.025955044
1.6300000000000001,-0.025375670371557458,0.2164955481111258,-0.01108074681111878,-0.031064457562952907,0.2621635401596848,-0.013691099090316907,3509420.5086447056,779147.4942478196,5250975.02589346
1.6400000000000001,-0.025688698422811764,0.21914188950130886,-0.011219589867776249,-0.031223339065933168,0.26381060311716137,-0.013819924451126873,3509420.5084000556,779147.4969042809,5250975.025832248
1.6500000000000001,-0.02600407915837448,0.22180292306747165,-0.01135794585393006,-0.03143314751368428,0.265339102855531,-0.013830385900813178,3509420.508153853,779147.4995754473,5250975.02576931
1.6600000000000001,-0.02631848176884985,0.22447960365560649,-0.011497662830397059,-0.03143789785184624,0.2668917309413421,-0.013924615393899616,3509420.5079042166,779147.5022618794,5250975.025708048
1.67,-0.026635713748884345,0.22717203174239475,-0.011638085241990627,-0.03162812337138262,0.26845911558912827,-0.014003038309984799,3509420.5076538385,779147.5049642777,5250975.025645778
1.68,-0.026955816562485933,0.22988011400726913,-0.011777947212386269,-0.031882871799944826,0.270025190028403,-0.013991845720480667,3509420.5074020773,779147.5076824044,5250975.02558143
1.69,-0.027275927282052616,0.23260377743475263,-0.011919804660849385,-0.031968364153954876,0.27158595968190413,-0.01412107459094723,3509420.507148041,779147.5104159864,5250975.0255187275
1.7,-0.027598895544982908,0.23534454825147652,-0.012063687533941714,-0.032187349627258964,0.27324671526266714,-0.014299195179846513,3509420.5068937154,779147.5131670282,5250975.025456093
1.71,-0.027924337337465823,0.23810044172887093,-0.01220683214157844,-0.032425234427418584,0.2748084638260397,-0.014309378815211098,3509420.5066377036,779147.5159331865,5250975.025391458
1.72,-0.028251987787130017,0.2408741409840645,-0.012348853383944841,-0.03265178252724843,0.27651610348865935,-0.014237865680548347,3509420.506378999,779147.5187169863,5250975.025324651
1.73,-0.02858092950557335,0.24366447647071224,-0.012493321604869573,-0.032813371348178764,0.27819440144656354,-0.014377153131054846,3509420.5061190743,779147.5215175565,5250975.025259142
1.74,-0.028912109245507557,0.24647143427998203,-0.012638214764165528,-0.03301644069475852,0.2798619869999848,-0.014451929029869581,3509420.505857587,779147.5243348068,5250975.0251927255
1.75,-0.029246498786775443,0.24929585537845364,-0.012783312963215544,-0.033298113796864384,0.2815820708083986,-0.014490513704434566,3509420.505595018,779147.5271697056,5250975.025124674
1.76,-0.02958116624104498,0.2521368713849919,-0.012929993334589412,-0.03341051964629887,0.2832617506265426,-0.01460890078737435,3509420.5053299456,779147.5300210475,5250975.025057774
1.77,-0.02991902892215866,0.25499382040782087,-0.013077197702647843,-0.033661034564106504,0.28488384857527665,-0.014683234081806117,3509420.5050642868,779147.5328885801,5250975.024989511
1.78,-0.03025893956377496,0.25786497569680983,-0.01322530369040199,-0.033881044263382655,0.28637163703338075,-0.014768148163050191,3509420.504797697,779147.5357704583,5250975.024920842
1.79,-0.030601760190362724,0.26075277414627146,-0.013375274795235908,-0.03414837771438701,0.2879771138010641,-0.014920785864894306,3509420.504530873,779147.5386693329,5250975.024852078
1.8,-0.030947295511825557,0.2636565986984816,-0.01352773393514578,-0.0344184681488178,0.28958067340494653,-0.0151375307439874,3509420.504264133,779147.5415846424,5250975.024783846
1.81,-0.03129461337904248,0.2665751050487721,-0.013679530031663122,-0.03462737752098221,0.2910939723791028,-0.015165576830084484,3509420.503995286,779147.5445145234,5250975.024714063
1.82,-0.031642360419958764,0.2695095044672678,-0.013832639496045318,-0.034725603582088795,0.2926579585179203,-0.015262452832779291,3509420.5037240614,779147.5474601566,5250975.024645125
1.83,-0.03199216479133761,0.2724608886618465,-0.013989706864606932,-0.03489546723793557,0.29431160631820424,-0.015558661528377527,3509420.5034529893,779147.550423222,5250975.024578302
1.84,-0.032345102843523786,0.27542749513630915,-0.014145336103203114,-0.035161031180574134,0.2958776342796271,-0.01556147819063761,3509420.503180358,779147.5534015342,5250975.024508528
1.85,-0.03269817938422554,0.2784114049523623,-0.014300535806778512,-0.03525876208942551,0.2975531921851794,-0.015533841348127317,3509420.5029038526,779147.5563967109,5250975.024438322
1.86,-0.033054871425261874,0.2814115149802722,-0.014458111932460577,-0.035532387974633116,0.2991917325051644,-0.015683016656668654,3509420.502628059,779147.5594086404,5250975.024368047
1.87,-0.03341274160136749,0.2844270562548543,-0.014615319037848221,-0.03570215231773996,0.3007666632312281,-0.015708144264661373,3509420.5023496696,779147.5624358004,5250975.024296804
1.8800000000000001,-0.03377150881850428,0.287458799385972,-0.014772303849371993,-0.035818516410113285,0.3023717625346929,-0.015701739598569943,3509420.5020683706,779147.5654789109,5250975.024224874
1.8900000000000001,-0.03413245545580107,0.29050827065470214,-0.014931093962887023,-0.03600262516309444,0.3040886763319358,-0.015819878165906808,3509420.5017859796,779147.5685399388,5250975.02415321
1.9000000000000001,-0.03449539561051125,0.29357194594643216,-0.015089078429413483,-0.036196884378348615,0.305607914920959,-0.015805560352126383,3509420.501501677,779147.5716150921,5250975.02407976
1.9100000000000001,-0.03486019805881326,0.29665244217738546,-0.015247297652156933,-0.03638579805387678,0.3072357267180315,-0.015816460806515494,3509420.501215361,779147.5747070289,5250975.024005456
1.92,-0.03522537798412457,0.2997505711003828,-0.015408048615218425,-0.03647391294553233,0.30895384056542774,-0.01598886867229037,3509420.500926918,779147.5778165555,5250975.023933033
1.93,-0.03559266859508317,0.30286452953220844,-0.015568370941590677,-0.03664404595877302,0.3105818376813809,-0.01601774470992779,3509420.5006365124,779147.5809418614,5250975.02385907
1.94,-0.035961528609943706,0.3059955103960783,-0.015729733475290317,-0.036805347354318625,0.3122593407207304,-0.016096730306719806,3509420.5003442555,779147.5840841931,5250975.023785084
1.95,-0.036332378274382404,0.30914365516118725,-0.015892739600249665,-0.036991755995662685,0.3139627681824648,-0.016232619947396703,3509420.500050787,779147.5872438377,5250975.023711338
1.96,-0.03670556128026532,0.3123073116746871,-0.016055546212505392,-0.03720946425511353,0.3155646969435887,-0.016264597141996344,3509420.4997557304,779147.5904190191,5250975.023636115
1.97,-0.03707971766246842,0.31548637217722497,-0.016218093466424582,-0.03734694426042548,0.31712559450345223,-0.016257992016795658,3509420.4994579786,779147.5936093812,5250975.02356013
1.98,-0.03745567794880586,0.3186840414581892,-0.01638260962996713,-0.03751301149195628,0.3188864734425191,-0.016387083719320798,3509420.4991587307,779147.5968184731,5250975.023484759
1.99,-0.037835731795889435,0.32189697238217063,-0.01654865937792984,-0.037841251424060036,0.32049088219206123,-0.016532355705286474,3509420.4988603215,779147.6000433844,5250975.023408354
2.0,-0.03821652877841754,0.3251253843597534,-0.01671457701503757,-0.0380002146811206,0.3220577685012038,-0.016571935780558475,3509420.4985590843,779147.6032835258,5250975.023331422
2.0100000000000002,-0.038597454277442496,0.3283695253595685,-0.016880689041597917,-0.03806178480745354,0.32362865130440027,-0.016598126608504585,3509420.4982546484,779147.6065390691,5250975.023254579
2.02,-0.03898131268604489,0.3316295187804076,-0.017049451010321973,-0.038277854230963984,0.3252091129381426,-0.01678350618402133,3509420.497950599,779147.6098109366,5250975.023178278
2.0300000000000002,-0.03936745531536741,0.3349045531753315,-0.017219101818078075,-0.03850213278028999,0.32673866332998025,-0.016904546641710465,3509420.4976456217,779147.6130980053,5250975.023101427
2.04,-0.03975361499905491,0.33819546815352985,-0.017388644839686263,-0.03857800269162109,0.32830722504981547,-0.016937708517035525,3509420.497337157,779147.616400567,5250975.023024477
2.05,-0.040141927186642876,0.3415040247334527,-0.017560919791811184,-0.038746836216441816,0.33000617322397435,-0.017130910221174682,3509420.497028106,779147.6197210697,5250975.022948576
2.06,-0.04053378821763979,0.3448271560332052,-0.017734035795249677,-0.03903969227555165,0.3315441493341175,-0.017251344834592758,3509420.4967192225,779147.6230565392,5250975.022871375
2.07,-0.040928129637299915,0.34816657211857943,-0.01790638215728855,-0.03930266188607552,0.33314245801856895,-0.017240201795405304,3509420.4964083894,779147.6264082572,5250975.022792143
2.08,-0.041323654031550756,0.3515228363478076,-0.0180809306633238,-0.03946920371349297,0.33479842564640755,-0.017383307372959945,3509420.4960960685,779147.6297769032,5250975.022714066
2.09,-0.04172265686627054,0.35489475044201724,-0.0182563579405242,-0.03975656595351976,0.336393749886745,-0.01748960420504734,3509420.495783646,779147.6331615576,5250975.0226347605
2.1,-0.042123417686932396,0.35828217279114444,-0.018430984963145554,-0.03996957437269177,0.3379594049065391,-0.01747166676123722,3509420.4954688423,779147.6365615692,5250975.022553804
2.11,-0.042523766443682616,0.36168547016961267,-0.018606952459483503,-0.040013127076335225,0.3395396263011718,-0.01755503888092842,3509420.495151001,779147.639977168,5250975.022474188
2.12,-0.04292663584604123,0.3651038809421034,-0.01878384005031871,-0.04019568171351455,0.3410739232258495,-0.017644185954257683,3509420.494832424,779147.6434080848,5250975.022393916
2.13,-0.043331026765680014,0.3685386008746777,-0.0189623209395793,-0.04035796652413244,0.34267263454305597,-0.01778012408357328,3509420.494512415,779147.6468553899,5250975.022314105
2.14,-0.043734979670396724,0.37198907256711256,-0.019142710310470035,-0.04038286977026484,0.3442556557436279,-0.017952649753096062,3509420.494189686,779147.6503182265,5250975.022236119
2.15,-0.044142165969212645,0.37545432132670764,-0.019323942460477743,-0.04060671468147632,0.34576846864565364,-0.018066366773421026,3509420.4938668273,779147.6537961712,5250975.022157012
2.16,-0.04455042746260733,0.3789354966801135,-0.0195034899440476,-0.04075303508431427,0.3473345124912988,-0.017991936660326998,3509420.49354046,779147.6572896512,5250975.022075906
2.17,-0.044959228599622446,0.3824323956615172,-0.01968454642789241,-0.040837772869484236,0.3489047702773473,-0.01806772480234647,3509420.4932119483,779147.6607987618,5250975.021995746
2.18,-0.04537134307385531,0.38594507681017964,-0.019868748069744632,-0.04108687612268229,0.350480335041688,-0.01830270434475663,3509420.4928844175,779147.6643242565,5250975.021916322
2.19,-0.04578561093234156,0.38947131481677993,-0.02005208947070066,-0.04131350119092403,0.35190930926370323,-0.01832364466131036,3509420.4925552146,779147.6678632669,5250975.021834977
2.2,-0.0462005208932885,0.39301574639741504,-0.02023656917900202,-0.04143184568398804,0.3535985383253547,-0.01840654093348933,3509420.4922232116,779147.6714202922,5250975.021754212
2.21,-0.046617699383729796,0.3965762966136259,-0.02042352634537414,-0.04162250080348297,0.3552362000484807,-0.018599295010798992,3509420.4918909064,779147.6749937616,5250975.0216742195
2.22,-0.047035974695686066,0.4001532110273946,-0.020610383558952318,-0.041759165755441405,0.35687302366770945,-0.018656950050553955,3509420.491555885,779147.6785833905,5250975.021593528
2.23,-0.047455912212818134,0.40374748567290647,-0.020797818123742887,-0.04191556705982545,0.3585759848242338,-0.01871460931497267,3509420.4912187597,779147.6821903354,5250975.021512379
2.24,-0.04787830461875044,0.4073578211517233,-0.020988065234167925,-0.04213136098546058,0.3602143587162498,-0.018921341499644317,3509420.490881679,779147.685813742,5250975.021432175
2.25,-0.04830319613498811,0.41098311885403094,-0.02117903646660106,-0.042369882185582096,0.36175796715699327,-0.019038562868525916,3509420.4905437706,779147.6894522913,5250975.021351165
2.2600000000000002,-0.04872713518168498,0.41462552490791,-0.02136875068692405,-0.04238589312118078,0.3634130558713084,-0.01899381037044678,3509420.490200695,779147.6931072185,5250975.021269651
